Date,Daily_Revenue,Transactions,Conversion_Rate,Average_Order_Value,Customer_Acquisition_Cost,Website_Traffic,Product_Category,Device_Type,Month,Week,Day_of_Week,ROI
2023-06-11,813227.3527075081,148,4.251979447517611,95.85408795953448,35.64136671222386,4992,Clothing,Mobile,2023-06,2023-06-05/2023-06-11,Sunday,15416.85944467817
2023-06-12,820701.2836774351,147,3.7147013331552214,64.22280420426239,18.61162736367267,4997,Books,Mobile,2023-06,2023-06-12/2023-06-18,Monday,29997.387228350162
2023-06-13,824216.6588526439,146,3.2193385465165236,87.71437181095997,43.15589350419391,5055,Books,Mobile,2023-06,2023-06-12/2023-06-18,Tuesday,13081.225118497146
2023-06-14,831300.1509230449,168,6.570789148266183,88.29820286853115,20.435498371502483,5008,Clothing,Desktop,2023-06,2023-06-12/2023-06-18,Wednesday,24213.821919636088
2023-06-15,837282.45258883,139,4.319243040938167,71.1128405853324,33.68260209719523,5086,Books,Tablet,2023-06,2023-06-12/2023-06-18,Thursday,17883.460278526716
2023-06-16,844083.3127207313,155,5.067652773204507,91.59958921913714,21.68028237369255,5043,Sports,Desktop,2023-06,2023-06-12/2023-06-18,Friday,25118.209707243546
2023-06-17,853033.6384979513,165,4.953952880007091,64.84372202525138,24.216492510638126,4942,Books,Tablet,2023-06,2023-06-12/2023-06-18,Saturday,21348.677299614814
2023-06-18,857699.6020778577,186,5.463674175398787,62.65851715076508,31.39375625184373,4966,Books,Mobile,2023-06,2023-06-12/2023-06-18,Sunday,14688.551908927659
2023-06-19,861348.869561055,166,7.193462873747313,86.99211513042881,27.515802556937295,4944,Books,Mobile,2023-06,2023-06-19/2023-06-25,Monday,18857.70404507198
2023-06-20,864726.5805137161,160,7.884436061500576,51.80488829043875,19.80676802929519,4866,Sports,Mobile,2023-06,2023-06-19/2023-06-25,Tuesday,27286.335257812596
2023-06-21,868251.6997556975,160,4.445505251442902,42.103945948995246,20.12809207262545,5011,Books,Mobile,2023-06,2023-06-19/2023-06-25,Wednesday,26960.196246584856
2023-06-22,873254.2361487815,134,6.965113532637819,95.65666601593601,27.54434364488399,4983,Sports,Tablet,2023-06,2023-06-19/2023-06-25,Thursday,23659.386267630827
2023-06-23,879093.2799103269,171,6.587166767928306,105.9793988518234,37.718489348265024,5094,Clothing,Mobile,2023-06,2023-06-19/2023-06-25,Friday,13629.645467180071
2023-06-24,884803.4013208993,162,5.441173708733439,75.66393762614942,41.93893940543366,4999,Electronics,Tablet,2023-06,2023-06-19/2023-06-25,Saturday,13023.098505352564
2023-06-25,891614.5076308835,133,7.736282861671599,71.63858695804458,17.523829867781487,4897,Clothing,Tablet,2023-06,2023-06-19/2023-06-25,Sunday,38255.72679607625
2023-06-26,896797.2512265516,157,3.2028470931704165,105.1107045194912,26.79311722678203,4856,Electronics,Desktop,2023-06,2023-06-26/2023-07-02,Monday,21319.22297196225
2023-06-27,904861.0591927784,138,2.6555852618577287,62.0892356400216,18.007366911686297,4958,Clothing,Mobile,2023-06,2023-06-26/2023-07-02,Tuesday,36412.67615196881
2023-06-28,909488.4853382147,126,7.123771801732532,57.73254750557683,15.497774418977937,4922,Electronics,Mobile,2023-06,2023-06-26/2023-07-02,Wednesday,46575.4784326339
2023-06-29,920085.5634833062,141,4.63489889980249,99.15272847416975,34.8515604793187,4905,Electronics,Desktop,2023-06,2023-06-26/2023-07-02,Thursday,18723.493119117753
2023-06-30,926493.6379907484,143,7.081813125242363,85.18076373024614,33.07348325899763,4906,Home,Tablet,2023-06,2023-06-26/2023-07-02,Friday,19589.640554969934
2023-07-01,929936.0626898281,146,7.35854123117249,106.29753478580476,19.890573414446585,5113,Electronics,Mobile,2023-07,2023-06-26/2023-07-02,Saturday,32022.33014705598
2023-07-02,932951.017505618,153,2.3747455617144286,42.194682424440416,22.014384992791925,5074,Electronics,Tablet,2023-07,2023-06-26/2023-07-02,Sunday,27698.793632712062
2023-07-03,939072.7021480165,157,7.300788577916364,56.98652017762874,15.711232609335552,4876,Home,Desktop,2023-07,2023-07-03/2023-07-09,Monday,38070.56352279834
2023-07-04,943782.5163892772,161,4.689914332216533,85.28664119688312,40.04841617083211,4945,Books,Tablet,2023-07,2023-07-03/2023-07-09,Tuesday,14637.29097895313
2023-07-05,950367.2571893735,149,5.062594934025393,93.35347396967573,44.24071788145655,4923,Books,Mobile,2023-07,2023-07-03/2023-07-09,Wednesday,14417.269983314298
2023-07-06,956470.4722504328,135,5.759555066559262,101.93994175378917,19.063786103840723,5113,Home,Tablet,2023-07,2023-07-03/2023-07-09,Thursday,37164.52976613565
2023-07-07,961481.5542370313,154,7.55829564038052,88.49635537617556,21.944256412958943,5100,Sports,Tablet,2023-07,2023-07-03/2023-07-09,Friday,28451.119957466017
2023-07-08,964944.7066128067,152,2.1146965665785844,88.29310310717138,41.05228571840802,4954,Electronics,Mobile,2023-07,2023-07-03/2023-07-09,Saturday,15463.98775889727
2023-07-09,967071.7519753472,144,4.861060809906903,77.21196913939603,42.79391393868554,4975,Electronics,Mobile,2023-07,2023-07-03/2023-07-09,Sunday,15693.29710062654
2023-07-10,971335.4618831254,130,6.126332254583364,116.81809809809036,27.58882148420431,5009,Home,Tablet,2023-07,2023-07-10/2023-07-16,Monday,27082.74889354269
2023-07-11,978204.9992836847,114,6.336241746189371,62.93953089059004,16.518674168072224,5040,Home,Tablet,2023-07,2023-07-10/2023-07-16,Tuesday,51945.728334158535
2023-07-12,983789.9265838573,146,6.155194589222647,92.18040305111877,16.18175501078458,4960,Sports,Desktop,2023-07,2023-07-10/2023-07-16,Wednesday,41641.26303909402
2023-07-13,986455.1888383455,152,2.806610776448731,65.2438233082396,32.218495982070316,5066,Books,Mobile,2023-07,2023-07-10/2023-07-16,Thursday,20143.2021292519
2023-07-14,991958.2905019601,162,3.7963735302300874,95.6955709161002,26.786853266795372,5030,Clothing,Tablet,2023-07,2023-07-10/2023-07-16,Friday,22858.972134948042
2023-07-15,997885.6650733299,136,4.1522931525020805,64.25964861224467,15.859572827329636,5009,Books,Mobile,2023-07,2023-07-10/2023-07-16,Saturday,46264.768137281935
2023-07-16,1001274.69001284,155,6.82662324607703,99.87631397000916,32.497571769376705,4975,Electronics,Desktop,2023-07,2023-07-10/2023-07-16,Sunday,19877.905818943455
2023-07-17,1006738.8800366432,123,3.672559234487318,87.24209893649034,15.339076097670674,4815,Home,Tablet,2023-07,2023-07-17/2023-07-23,Monday,53359.5953972108
2023-07-18,1012012.0372854475,158,3.264229783203219,119.89278346517364,38.62115874447819,4970,Sports,Tablet,2023-07,2023-07-17/2023-07-23,Tuesday,16584.534707690356
2023-07-19,1014882.8365016985,158,7.744688114228577,79.37960705456828,24.192984681101148,4926,Books,Tablet,2023-07,2023-07-17/2023-07-23,Wednesday,26550.29619723028
2023-07-20,1020755.1510343072,144,2.0531797106808134,93.49932232495091,16.207740090276964,5156,Sports,Mobile,2023-07,2023-07-17/2023-07-23,Thursday,43735.75463485306
2023-07-21,1027033.459898956,129,7.986925134091869,69.4068743907858,32.6505666294946,5057,Books,Desktop,2023-07,2023-07-17/2023-07-23,Friday,24383.955658359828
2023-07-22,1034356.3021972188,152,6.060927793144374,79.2421398711741,26.93053243299164,5060,Electronics,Mobile,2023-07,2023-07-17/2023-07-23,Saturday,25268.62656459621
2023-07-23,1041620.6461132007,148,6.970815796694702,87.11498958888706,44.21401240071449,5026,Clothing,Tablet,2023-07,2023-07-17/2023-07-23,Sunday,15917.979293118793
2023-07-24,1044022.0471891988,151,3.767716378077159,54.45560155057252,31.325959875111067,4915,Sports,Desktop,2023-07,2023-07-24/2023-07-30,Monday,22071.32142225917
2023-07-25,1047303.1369212808,129,2.08589166600236,56.64752131630456,23.257175431110248,5120,Sports,Tablet,2023-07,2023-07-24/2023-07-30,Tuesday,34908.06092266062
2023-07-26,1053489.9472676103,140,6.42721711136918,96.9971859967129,36.28316593901924,5025,Clothing,Tablet,2023-07,2023-07-24/2023-07-30,Wednesday,20739.447619911993
2023-07-27,1059674.258981347,166,7.004867582004055,82.07826356936641,23.14476007628134,4867,Sports,Mobile,2023-07,2023-07-24/2023-07-30,Thursday,27581.10195284969
2023-07-28,1065861.0941658714,137,6.442856791721114,73.14146933903956,42.127298742226955,4961,Sports,Tablet,2023-07,2023-07-24/2023-07-30,Friday,18467.853906839246
2023-07-29,1078723.2969590928,156,2.8571017238050316,70.26027639166489,26.241659115221292,4970,Books,Desktop,2023-07,2023-07-24/2023-07-30,Saturday,26350.822175012625
2023-07-30,1085021.8177923914,152,6.520567533541815,71.03022408552613,31.49605688328616,5019,Books,Tablet,2023-07,2023-07-24/2023-07-30,Sunday,22664.111445114653
2023-07-31,1092449.6888846648,138,6.613536692645846,87.25101430016457,16.517193114726865,4976,Clothing,Tablet,2023-07,2023-07-31/2023-08-06,Monday,47927.64750270369
2023-08-01,1099514.4322235635,128,5.951243094020329,93.9007172823238,27.783637138566924,4932,Electronics,Mobile,2023-08,2023-07-31/2023-08-06,Tuesday,30917.321799537647
2023-08-02,1105973.9545380874,141,6.596695596773517,43.15785540749552,39.97090618982985,4958,Sports,Desktop,2023-08,2023-07-31/2023-08-06,Wednesday,19623.74051357736
2023-08-03,1110500.1558607188,166,7.075528638066393,113.25668113539784,39.16946416090026,5020,Electronics,Mobile,2023-08,2023-07-31/2023-08-06,Thursday,17079.01835875106
2023-08-04,1117174.8341136174,159,5.681624685424751,111.83401525883986,21.72955676560579,4972,Clothing,Tablet,2023-08,2023-07-31/2023-08-06,Friday,32335.021344963712
2023-08-05,1120785.9234964545,144,2.5316282838180744,38.38690472906201,21.78237213031688,4934,Clothing,Mobile,2023-08,2023-07-31/2023-08-06,Saturday,35731.80888321948
2023-08-06,1125469.026094887,166,4.925766858003265,106.71853392645595,39.519159366397105,5067,Books,Mobile,2023-08,2023-07-31/2023-08-06,Sunday,17156.068096688334
2023-08-07,1129655.038811141,148,2.46589600802963,106.10437702662085,42.91195260507976,4898,Sports,Mobile,2023-08,2023-08-07/2023-08-13,Monday,17787.12888349888
2023-08-08,1134975.5269018258,149,4.445258186194585,85.0089098837509,17.860827638190106,4968,Home,Mobile,2023-08,2023-08-07/2023-08-13,Tuesday,42647.99800856473
2023-08-09,1144761.583847085,169,4.442638934753766,59.056627562302474,28.501759182786756,4962,Clothing,Tablet,2023-08,2023-08-07/2023-08-13,Wednesday,23766.03191082337
2023-08-10,1146183.7932738138,142,2.3960590648414497,105.30456183330145,25.12362836892687,5022,Sports,Tablet,2023-08,2023-08-07/2023-08-13,Thursday,32127.990175273066
2023-08-11,1152713.0534664753,170,4.092923203816876,80.17537867405296,41.12065366372318,4977,Electronics,Desktop,2023-08,2023-08-07/2023-08-13,Friday,16489.681987650318
2023-08-12,1154644.3615360083,154,2.665988592747889,95.97757687637913,17.50574744040056,4915,Books,Mobile,2023-08,2023-08-07/2023-08-13,Saturday,42829.88021420449
2023-08-13,1158857.2376163416,159,6.849411260055333,129.38402543923556,21.33377827674112,4886,Electronics,Mobile,2023-08,2023-08-07/2023-08-13,Sunday,34163.71073575815
2023-08-14,1166191.8786221885,137,7.686128155786824,90.03673501247238,37.57405012759483,4905,Clothing,Desktop,2023-08,2023-08-14/2023-08-20,Monday,22654.86273129365
2023-08-15,1171477.1784722917,189,2.4338988515476316,66.66230616562876,16.538815469436468,5127,Clothing,Mobile,2023-08,2023-08-14/2023-08-20,Tuesday,37477.2423154682
2023-08-16,1174478.4287283455,165,7.730691243750209,78.28538010160557,29.77606142142868,5204,Electronics,Desktop,2023-08,2023-08-14/2023-08-20,Wednesday,23905.28076382697
2023-08-17,1178204.5611217378,140,5.135459596020471,69.21109279518025,28.2632110403916,5052,Clothing,Tablet,2023-08,2023-08-14/2023-08-20,Thursday,29776.329565413267
2023-08-18,1184720.4964315193,148,3.7973940677232436,93.66979434897046,25.03203536966246,5098,Sports,Desktop,2023-08,2023-08-14/2023-08-20,Friday,31978.495159979582
2023-08-19,1188416.502979997,145,2.461172451656981,68.8786488250039,26.837169459567715,5007,Clothing,Mobile,2023-08,2023-08-14/2023-08-20,Saturday,30539.643515567263
2023-08-20,1194006.1599710733,136,5.003745608422507,75.54297155300713,30.89821760790699,4922,Books,Desktop,2023-08,2023-08-14/2023-08-20,Sunday,28414.12139049772
2023-08-21,1199254.0434627933,187,6.767093266944492,59.311392511848005,19.841020751651495,4964,Sports,Tablet,2023-08,2023-08-21/2023-08-27,Monday,32322.546845478984
2023-08-22,1203107.582579494,156,6.242518863600189,82.35825988961713,32.15987634850778,5056,Home,Mobile,2023-08,2023-08-21/2023-08-27,Tuesday,23980.900952114956
2023-08-23,1212552.210570057,160,2.301356068783843,88.53509586604099,39.16296987899959,5020,Clothing,Tablet,2023-08,2023-08-21/2023-08-27,Wednesday,19351.063873546165
2023-08-24,1218976.788426605,140,2.437411012207421,31.304239057650154,37.80482789370477,4839,Clothing,Tablet,2023-08,2023-08-21/2023-08-27,Thursday,23031.38923068584
2023-08-25,1220083.243065202,137,4.417239695795823,90.19147122960442,19.61699714081321,4993,Books,Desktop,2023-08,2023-08-21/2023-08-27,Friday,45397.96299474062
2023-08-26,1225612.8915066533,144,3.7717429642876596,84.08599537806441,19.477484092244218,5052,Books,Tablet,2023-08,2023-08-21/2023-08-27,Saturday,43697.638746125136
2023-08-27,1229446.0583890288,147,3.394305938336287,69.70016102487745,23.0452310323474,4985,Electronics,Mobile,2023-08,2023-08-21/2023-08-27,Sunday,36292.014676517116
2023-08-28,1236307.6648705334,154,3.6860269934522814,125.57257848539746,25.832241790231116,5189,Electronics,Tablet,2023-08,2023-08-28/2023-09-03,Monday,31077.333183078856
2023-08-29,1239879.3632055803,136,6.8208964597813075,104.1695305520951,27.25366744225448,4998,Electronics,Tablet,2023-08,2023-08-28/2023-09-03,Tuesday,33451.49801540356
2023-08-30,1244806.6301345588,156,7.575368321791124,63.071950276971975,35.390916505000355,5113,Books,Desktop,2023-08,2023-08-28/2023-09-03,Wednesday,22546.82971892608
2023-08-31,1250973.344504432,164,4.4306161671653985,101.7647375914228,16.70041296497506,5057,Electronics,Tablet,2023-08,2023-08-28/2023-09-03,Thursday,45674.836083250324
2023-09-01,1257861.5947046846,153,7.436666012794983,109.88996152042115,16.04018112678199,4967,Electronics,Desktop,2023-09,2023-08-28/2023-09-03,Friday,51254.51855853385
2023-09-02,1260617.7417024851,138,3.9289742074872915,87.64041845235114,26.75731688831727,5083,Home,Desktop,2023-09,2023-08-28/2023-09-03,Saturday,34139.86241552346
2023-09-03,1265105.4790427154,141,4.85862191806275,92.2288407389465,35.914910764139414,5025,Electronics,Mobile,2023-09,2023-08-28/2023-09-03,Sunday,24982.323756598882
2023-09-04,1269312.3282323056,151,3.3561739868959983,91.76693333843181,20.80306028869448,5069,Clothing,Mobile,2023-09,2023-09-04/2023-09-10,Monday,40407.71786539271
2023-09-05,1273162.4095790705,118,5.842856253055064,43.28368282153423,34.245134437687554,4979,Books,Mobile,2023-09,2023-09-04/2023-09-10,Tuesday,31506.700507244142
2023-09-06,1281850.057871545,148,7.873886691048853,81.26260806299202,22.794844138208983,4980,Sports,Mobile,2023-09,2023-09-04/2023-09-10,Wednesday,37996.08800638685
2023-09-07,1287816.761105379,143,5.620958576260271,80.22174316031942,41.58258326440549,4990,Home,Desktop,2023-09,2023-09-04/2023-09-10,Thursday,21657.412573091344
2023-09-08,1290451.7330086213,119,4.146884504681293,113.60311273119757,41.8706983279985,4971,Books,Tablet,2023-09,2023-09-04/2023-09-10,Friday,25899.09565206636
2023-09-09,1297444.196714643,155,5.88690467594317,91.67455727123746,23.918616128439794,4929,Books,Mobile,2023-09,2023-09-04/2023-09-10,Saturday,34996.20411059979
2023-09-10,1306845.2489205806,148,2.7375240707923254,79.0477807576661,21.899812618897215,5009,Clothing,Mobile,2023-09,2023-09-04/2023-09-10,Sunday,40320.14163472895
2023-09-11,1314066.9192535952,150,7.331954481592392,83.19750518017977,27.339119161986936,4956,Electronics,Mobile,2023-09,2023-09-11/2023-09-17,Monday,32043.629776258727
2023-09-12,1316184.9191335994,135,5.018503704679018,105.46771163254803,22.215947555404462,4996,Clothing,Tablet,2023-09,2023-09-11/2023-09-17,Tuesday,43885.22206938855
2023-09-13,1320373.190799779,143,4.696098452237853,81.3083067350937,35.17151529875111,5176,Electronics,Mobile,2023-09,2023-09-11/2023-09-17,Wednesday,26252.43432991832
2023-09-14,1328063.7529100645,138,5.515188730721115,71.03608933816781,39.781940536448566,4995,Electronics,Tablet,2023-09,2023-09-11/2023-09-17,Thursday,24191.002886319715
2023-09-15,1331805.1537907394,188,5.748703176736415,79.48595614158268,35.19276392733651,5005,Books,Desktop,2023-09,2023-09-11/2023-09-17,Friday,20129.33676251941
2023-09-16,1337849.532458944,156,2.430654837359078,103.81392287645365,39.73051341748048,4947,Electronics,Desktop,2023-09,2023-09-11/2023-09-17,Saturday,21585.320207894092
2023-09-17,1344555.540377715,166,6.095703327340415,94.92329811195873,26.909764866224222,4905,Home,Desktop,2023-09,2023-09-11/2023-09-17,Sunday,30099.602174957927
2023-09-18,1347858.419246471,157,3.4515900818931775,85.88535946698228,19.689509121265825,5034,Home,Tablet,2023-09,2023-09-18/2023-09-24,Monday,43602.33370996062
2023-09-19,1352896.1083462597,176,6.283715795039539,88.83078598889661,37.13852842192777,5010,Home,Mobile,2023-09,2023-09-18/2023-09-24,Tuesday,20697.93832211791
2023-09-20,1351570.313478034,150,6.9352087663051805,73.80515052809035,25.814235154246617,5048,Books,Mobile,2023-09,2023-09-18/2023-09-24,Wednesday,34905.03864507465
2023-09-21,1354678.2780072775,166,6.823751045315122,81.12101199114693,35.13812475687398,5049,Clothing,Mobile,2023-09,2023-09-18/2023-09-24,Thursday,23224.66715165177
2023-09-22,1359329.8815164033,157,5.315005804447335,71.73391356450965,23.11931825945297,4967,Sports,Mobile,2023-09,2023-09-18/2023-09-24,Friday,37449.85909361459
2023-09-23,1361991.0549643857,139,5.121019353864507,79.10441431400513,17.43688904420018,4867,Electronics,Mobile,2023-09,2023-09-18/2023-09-24,Saturday,56194.06519974438
2023-09-24,1370412.617384161,146,2.8572557680364703,111.9235652725325,44.7774538646329,4903,Sports,Tablet,2023-09,2023-09-18/2023-09-24,Sunday,20962.307992496717
2023-09-25,1372709.0744401522,132,6.6520769024188136,63.442563772456204,19.686045237917977,5072,Clothing,Desktop,2023-09,2023-09-25/2023-10-01,Monday,52825.80144624822
2023-09-26,1376985.7252786704,166,3.628456282680286,71.2256466715417,44.65262981890443,4978,Clothing,Mobile,2023-09,2023-09-25/2023-10-01,Tuesday,18576.94555558413
2023-09-27,1382403.9462451548,152,4.980172536907679,59.91402274128496,44.31839797699342,5085,Books,Desktop,2023-09,2023-09-25/2023-10-01,Wednesday,20521.415979354028
2023-09-28,1390443.2326351993,167,3.7056445575651002,55.58182485624803,38.814543117241186,5091,Home,Tablet,2023-09,2023-09-25/2023-10-01,Thursday,21450.74168694964
2023-09-29,1392728.2481447526,144,2.8029701779981586,81.26456171609418,34.78268886245993,5061,Home,Tablet,2023-09,2023-09-25/2023-10-01,Friday,27806.142255690065
2023-09-30,1400211.3154609748,162,5.77734618135042,72.64781636398428,32.334211507532544,4927,Clothing,Mobile,2023-09,2023-09-25/2023-10-01,Saturday,26731.0669476329
2023-10-01,1405388.5213949261,162,2.325992208937423,120.23377861584385,40.98304636133504,4922,Books,Tablet,2023-10,2023-09-25/2023-10-01,Sunday,21167.869537812057
2023-10-02,1408582.2439047424,163,6.4918714047572,79.34306907644414,23.683185648584637,5007,Books,Desktop,2023-10,2023-10-02/2023-10-08,Monday,36488.3719045953
2023-10-03,1414663.190665181,151,3.9055207715667,110.78793726860049,29.030436374546312,4932,Electronics,Mobile,2023-10,2023-10-02/2023-10-08,Tuesday,32271.75189819233
2023-10-04,1420218.0498682403,144,2.0008081580269117,104.36012949881267,33.58169908099506,4820,Home,Mobile,2023-10,2023-10-02/2023-10-08,Wednesday,29369.048071450306
2023-10-05,1424174.355925835,146,5.066774835423379,80.82091689551972,27.335714276084733,5012,Clothing,Desktop,2023-10,2023-10-02/2023-10-08,Thursday,35684.52163965731
2023-10-06,1429470.699907727,146,2.2811114511656188,127.20271164171245,27.82459362270804,5034,Sports,Mobile,2023-10,2023-10-02/2023-10-08,Friday,35187.91806129725
2023-10-07,1433856.8125259157,140,3.6570173469253966,90.37067972929617,24.908540025062532,5132,Home,Mobile,2023-10,2023-10-02/2023-10-08,Saturday,41117.76268251756
2023-10-08,1439240.5870283304,139,6.241858924734297,115.26018532007978,31.92695450053608,4948,Electronics,Desktop,2023-10,2023-10-02/2023-10-08,Sunday,32431.057047323724
2023-10-09,1445721.5881892848,154,2.3761377297311954,112.93193783162528,40.51723584045348,5048,Books,Mobile,2023-10,2023-10-09/2023-10-15,Monday,23169.898750438973
2023-10-10,1454050.361633488,154,7.036030954136014,93.29295970209566,21.045851340189387,4959,Clothing,Mobile,2023-10,2023-10-09/2023-10-15,Tuesday,44863.4047277631
2023-10-11,1456731.4704477466,146,2.0229195359514986,100.022616956117,43.032991162603246,5013,Home,Desktop,2023-10,2023-10-09/2023-10-15,Wednesday,23185.961611603547
2023-10-12,1466154.2770089712,151,3.4809432152114135,97.48142830238952,35.67262961244689,4922,Sports,Tablet,2023-10,2023-10-09/2023-10-15,Thursday,27218.713840432618
2023-10-13,1467406.8412218385,146,6.445424336912429,62.11477137216584,39.69819638040091,5024,Electronics,Desktop,2023-10,2023-10-09/2023-10-15,Friday,25317.854979811487
2023-10-14,1472260.0108436795,153,3.8976208983758407,86.14580708906033,31.68572077890035,5048,Electronics,Mobile,2023-10,2023-10-09/2023-10-15,Saturday,30368.93027336916
2023-10-15,1478593.3850685612,154,2.6113543283960814,106.4849446788932,38.385501042721906,5057,Home,Desktop,2023-10,2023-10-09/2023-10-15,Sunday,25012.714400972756
2023-10-16,1484312.1086159435,162,4.1614035128025675,115.52372634723324,15.486011920184016,4930,Sports,Mobile,2023-10,2023-10-16/2023-10-22,Monday,59165.784391610694
2023-10-17,1488223.4493882144,179,3.622359718307153,70.58720656336101,39.55141274338606,5025,Electronics,Mobile,2023-10,2023-10-16/2023-10-22,Tuesday,21020.987383076572
2023-10-18,1492963.944699412,138,7.05627141296333,95.5766260362604,16.204165772560994,4998,Clothing,Desktop,2023-10,2023-10-16/2023-10-22,Wednesday,66764.1855882236
2023-10-19,1497134.6826420065,155,3.8800875055108586,88.0174042655507,41.69740129088588,4966,Electronics,Mobile,2023-10,2023-10-16/2023-10-22,Thursday,23164.353502555736
2023-10-20,1501112.6929400305,145,6.733594830656044,82.64251870836809,44.7588824171593,4932,Sports,Tablet,2023-10,2023-10-16/2023-10-22,Friday,23129.490218576237
2023-10-21,1507968.6369459848,149,7.351232868864408,92.12005258450053,23.822023865303336,4929,Books,Mobile,2023-10,2023-10-16/2023-10-22,Saturday,42484.194189615904
2023-10-22,1513839.407729827,142,4.602904517459177,89.35994821332275,21.30955668857381,4987,Books,Desktop,2023-10,2023-10-16/2023-10-22,Sunday,50028.44993590209
2023-10-23,1517610.328351218,162,7.459658863126352,95.82815137745176,37.96090091574122,4987,Home,Tablet,2023-10,2023-10-23/2023-10-29,Monday,24677.93114451013
2023-10-24,1524566.2679139967,143,4.263908323779157,113.83433521900105,22.590790227607595,5012,Sports,Tablet,2023-10,2023-10-23/2023-10-29,Tuesday,47193.13696161129
2023-10-25,1530337.6067676623,158,7.7844704989406495,100.68255181729401,40.9668714951661,5135,Electronics,Mobile,2023-10,2023-10-23/2023-10-29,Wednesday,23642.715936056768
2023-10-26,1537120.0708172524,147,2.5357371471534376,91.21182517745406,18.085277764724303,5000,Electronics,Desktop,2023-10,2023-10-23/2023-10-29,Thursday,57818.29429018561
2023-10-27,1543536.068313012,137,6.122115599019456,122.29250113646158,18.778655891380748,5051,Books,Mobile,2023-10,2023-10-23/2023-10-29,Friday,59997.30063317952
2023-10-28,1547034.81810308,137,4.962884242741572,107.19859191760672,44.37454665301847,4995,Books,Mobile,2023-10,2023-10-23/2023-10-29,Saturday,25447.52747099759
2023-10-29,1551071.1958345983,158,4.325892832733882,83.15203122793304,35.21516694810014,5122,Clothing,Desktop,2023-10,2023-10-23/2023-10-29,Sunday,27876.926771975006
2023-10-30,1557722.5228567573,152,5.796271272491605,60.6575919529419,40.406616732868585,5010,Books,Desktop,2023-10,2023-10-30/2023-11-05,Monday,25362.614643611905
2023-10-31,1564100.0031995364,162,6.223142549805987,65.2433863815907,24.72988132054554,4997,Clothing,Mobile,2023-10,2023-10-30/2023-11-05,Tuesday,39041.587649407185
2023-11-01,1569214.9398235201,178,2.0261796179018545,103.66464896631268,35.294512485618135,5023,Electronics,Tablet,2023-11,2023-10-30/2023-11-05,Wednesday,24977.860998260687
2023-11-02,1574606.33440205,140,3.001718532483192,72.39375041494037,32.82725481925792,4997,Clothing,Mobile,2023-11,2023-10-30/2023-11-05,Thursday,34261.73819528061
2023-11-03,1582318.404005539,154,6.278276303805912,64.83889045776104,33.09450360368841,4873,Clothing,Tablet,2023-11,2023-10-30/2023-11-05,Friday,31046.83168615245
2023-11-04,1586292.0010397797,145,5.998312481469239,69.838293466256,35.47597378613165,5079,Home,Mobile,2023-11,2023-10-30/2023-11-05,Saturday,30837.616750731086
2023-11-05,1592542.935614032,161,7.796285030772063,71.252313758186,32.26077519387296,4931,Books,Desktop,2023-11,2023-10-30/2023-11-05,Sunday,30661.293689363094
2023-11-06,1597295.2901210764,163,6.566226741504698,102.01295335564502,27.871871079079977,5058,Clothing,Tablet,2023-11,2023-11-06/2023-11-12,Monday,35158.59261942392
2023-11-07,1602016.667526534,156,7.704636246388028,81.86515848435448,23.277680831416404,5015,Electronics,Desktop,2023-11,2023-11-06/2023-11-12,Tuesday,44116.669898187225
2023-11-08,1609370.9610424207,154,6.215243009208842,57.55250799401188,38.05743992739606,4805,Sports,Desktop,2023-11,2023-11-06/2023-11-12,Wednesday,27459.70513499219
2023-11-09,1616178.5335523093,153,3.7883132518366587,85.62089795524713,21.788172900095585,5078,Clothing,Desktop,2023-11,2023-11-06/2023-11-12,Thursday,48481.616323066904
2023-11-10,1622962.2926362227,159,2.632189533505139,89.44532264896483,35.770629184632426,4829,Books,Desktop,2023-11,2023-11-06/2023-11-12,Friday,28535.450030510572
2023-11-11,1630729.9900624435,139,6.690943180069613,75.41326277118297,21.999984679479798,5081,Home,Desktop,2023-11,2023-11-06/2023-11-12,Saturday,53326.72091834073
2023-11-12,1635928.7375576212,154,5.8648953288554955,108.117701683854,33.75990509863362,4984,Electronics,Mobile,2023-11,2023-11-06/2023-11-12,Sunday,31466.065586405453
2023-11-13,1642449.3833121234,140,2.2891160743597774,76.5812222861543,37.41234801387087,4990,Home,Tablet,2023-11,2023-11-13/2023-11-19,Monday,31358.046025399624
2023-11-14,1646985.5896108488,153,4.16030279540587,107.166753732743,21.561416667196177,5014,Sports,Mobile,2023-11,2023-11-13/2023-11-19,Tuesday,49925.34518003335
2023-11-15,1652790.662127738,157,7.740798892905717,96.93565559349953,16.79829902583925,4962,Clothing,Mobile,2023-11,2023-11-13/2023-11-19,Wednesday,62669.01810680507
2023-11-16,1657687.1158309146,147,5.002406874261207,103.53211016088814,18.929212289825223,4973,Clothing,Mobile,2023-11,2023-11-13/2023-11-19,Thursday,59573.44092417433
2023-11-17,1663037.847572812,134,4.596374816118228,63.0289831838721,33.179909018130765,5020,Books,Desktop,2023-11,2023-11-13/2023-11-19,Friday,37404.35273341335
2023-11-18,1669384.901435598,158,4.746197630955764,86.96620384476205,40.483392186772065,4955,Clothing,Mobile,2023-11,2023-11-13/2023-11-19,Saturday,26098.917737748972
2023-11-19,1672905.1998810435,142,3.253296344030982,83.94343990850462,16.349904637062732,4991,Electronics,Tablet,2023-11,2023-11-13/2023-11-19,Sunday,72055.60396766946
